Taxon,Replicate,n_shifts,max_abs_dK_pct,max_abs_dR_pct,max_abs_dr_pct,n,sigma,r,K,O2_0,O2_ref,t_end,min_O2_norm,min_O2_abs,O2_frac_remaining,growth_at_end,Nfold_at_end,late_slope,late_mean_sd,curvature,p_sat_growth,rss_gain_growth,p_sat_o2,rss_gain_o2
Acinetobacter,R1,24,13.590407459205691,12.484222688874748,0.20684416561547725,113,0.0013926059541148,0.01943645650227968,0.00156154306091662,1.0010946527484397,6.193333333333333,112.02,0.37136706135629705,2.3,0.370960987891338,2.17727185738537,8.822205164194141,-3.540927453678856e-6,0.02826884785723184,3.506304309255231e-8,1,-2.1886746103527832e-4,1,-1.101890554877594e-6
Acinetobacter,R2,24,10.566374416755975,0.5065128188082015,0.4968910857630319,117,0.00129809790142332,0.01419457550388129,0.00217763559219332,1.0014300304492791,5.876666666666667,116,0.3590470788428814,2.11,0.35853436378555514,1.6465707584502296,5.189154416894912,-3.998038349302294e-6,-0.03169728783938761,-1.0575006899912345e-8,0.4948671885189453,0.00413295685958275,0.31389563774593404,0.00897459358930675
Acinetobacter,R3,24,11.632801274391367,1.2065751908189404,1.0767229572803396,89,0.00145637797699764,0.0149440846837885,0.00240637875950379,1.003047955808978,5.73,88.00000000000001,0.5636998254799301,3.23,0.561986914200224,1.3150794521733888,3.7250469365691585,7.0142637114763214e-6,-0.06213318039278034,3.6395485978655424e-8,1,-1.1588457185798592e-4,1,-5.210831796255276e-7
Acinetobacter,R4,24,10.704484710426184,0.361235718642364,0.4221006490939572,107,0.00133189318706346,0.01352010924335995,0.00308040752868794,1.0051878354610433,6.14,106,0.28013029315960913,1.72,0.2786845237050879,1.4331315797961546,4.1918056331090785,-9.87465619930525e-7,0.0237383104484809,-7.078406271921495e-8,0.09305794262391232,0.02714285898475757,0.10807927951682836,0.02487587303204795
Acinetobacter,R5,24,8.60534544815156,0.21411164188470297,0.3370670801885425,120,0.00136125021724823,0.01018491039616459,0.00306797048226076,1.0037568611783565,5.656666666666666,119,0.29169121979964646,1.65,0.29059947790266333,1.2120043371435871,3.360212906991233,1.1723535975321542e-5,-0.0428414789003498,-3.6551028723577475e-8,0.1724993724213298,0.01598394360994563,0.24721572096946356,0.01152571943131917
Aeromonas_A,R1,24,14.949202704193716,11.361166099839927,0.17348010069180458,106,0.00126426197009034,0.02152182973967399,0.00113017979260428,1.0004707258754904,6.29,105.01000000000002,0.548489666136725,3.45,0.5482315993371556,2.2600073409631665,9.583159516127187,-1.128724297959114e-5,0.04977904909329566,7.895910344363747e-9,1,-7.17862138511758e-5,1,-9.207056342104716e-7
Aeromonas_A,R2,24,13.607518645266431,0.4388858746679597,0.3675010759756729,112,0.00154338109008841,0.01990585449241123,0.00163003554620612,1.001510598054952,6.036666666666666,111.01000000000002,0.33793484262838214,2.04,0.33742512888499654,2.209748907202571,9.113427789648547,-4.221367779958499e-6,0.00301242362035602,6.592402819632503e-8,1,-1.7568282257412197e-4,1,-1.0087877825474804e-5
Aeromonas_A,R3,24,17.319765156813347,0.46243762619937673,0.3516381837965452,120,0.00160837543357168,0.02463468815971646,9.19021051773819e-4,1.002385543397342,6.013333333333334,119.01000000000002,0.33758314855875826,2.03,0.3367797458596642,2.9317742378878564,18.760887262232497,8.16457545617173e-6,-0.04476747086437677,-7.255101116377084e-8,0.5290106838793088,0.00342518012702941,0.7577465324006009,8.233417183341099e-4
Aeromonas_A,R4,24,15.426285407637543,2.226653272149065,1.403160784858143,101,0.00141990890033628,0.0216194941726135,0.00128098865506093,1.0026801572192143,6.086666666666667,100.01000000000002,0.5454545454545454,3.32,0.5439965491760436,2.162165612203077,8.689936327958257,1.9086068376946595e-5,-0.0998345502048491,-1.509840534230496e-7,0.01693654948486206,0.05738324711935975,0.01971867224433801,0.05477852565168342
Aeromonas_A,R5,24,13.379469492327772,1.6939557748311964,1.1968014229567794,95,0.00150588752874205,0.01739496989774508,0.00194308255260356,1.0012721672383855,6.35,94.01000000000002,0.5370078740157481,3.4100000000000006,0.5363255781860716,1.6353011200870151,5.131002812441371,2.0004394851963585e-7,0.04928164278201077,8.076169478938692e-8,1,-2.0441414094645016e-4,1,-1.4806854164151564e-5
Aeromonas_B,R1,24,21.627229227584685,0.7486210573003894,0.48077610282975414,94,0.0013937810420073,0.03054020779769078,8.464285681270882e-4,1.0015891211160342,5.986666666666667,93,0.55456570155902,3.32,0.5536858277185436,2.8402393251852427,17.119862261108683,1.22855804968519e-6,0.00288615070054128,-4.6402574256919623e-8,1,-4.480537395666172e-5,1,-3.2900232311850653e-7
Aeromonas_B,R2,24,16.135876475677904,19.052154667556255,0.2702116300403467,99,0.0015347794728701,0.02863601071145552,8.511505376205517e-4,1.0009805044639777,5.85,98.02,0.5384615384615384,3.1499999999999995,0.5379340916833172,2.8069017699368697,16.558536508096704,-1.3218646518742373e-6,0.03879159691452706,-1.9115797708888367e-9,0.9606822006168312,2.571618625284133e-5,0.9526758762283845,3.7269091081606096e-5
Aeromonas_B,R3,24,23.51916145809968,11.164063841548083,0.2431410281968893,89,0.00143842632058318,0.03394930244807805,7.528468241546485e-4,1.0005807440957342,5.726666666666667,88.00000000000001,0.5814901047729919,3.33,0.5811526038295973,2.9875386154308687,19.83679636798948,-4.820584099619973e-5,0.1391834233890796,4.652133135188717e-8,1,-3.553017158932786e-5,1,-3.0261993597086553e-7
Aeromonas_B,R4,24,25.477691877539673,11.741673510349507,0.6853467991077199,84,0.00129167229667247,0.03585987964659123,8.509386784386346e-4,1.0000774718055228,6.21,83.00000000000001,0.5571658615136876,3.46,0.5571227002122044,2.9763700106670727,19.61647963497847,1.593519487468524e-6,-0.00845036077286446,6.83681340903812e-8,1,-3.9340385481042054e-4,1,-3.050514087150372e-4
Aeromonas_B,R5,24,27.03745507753746,9.01547246803145,1.2804502878368471,84,0.00123674663960612,0.03578033965657565,5.710829728399444e-4,1.0014667445129386,5.753333333333333,83.00000000000001,0.7056778679026651,4.06,0.7046443346911835,2.9697681914957794,19.48740172696564,-1.2604731184268992e-5,0.08573117304690839,-6.190975118993492e-8,1,-1.7429102403382395e-4,1,-3.753027971907964e-6
Arthrobacter,R1,24,18.013173236677847,5.7241669731813305,0.42119383121669973,98,0.00139145945002318,0.02511080781836032,0.00161027041566058,1.0018617114075408,6.01,97,0.3361064891846922,2.02,0.3354819186696812,2.435748358380951,11.424365034433146,3.863839598161267e-5,-0.14861324236559287,-2.09647288718348e-7,0.00668747720994984,0.07564558951476844,0.01118048644395823,0.06651971042271175
Arthrobacter,R2,24,18.011824126977334,14.179436579387332,0.24292706848299175,107,0.00130418201118639,0.02587640886188693,0.00136451060286592,1.0009458266947018,5.903333333333333,106,0.2354601919819311,1.39,0.23523769788766877,2.7428993393600147,15.531952277857217,1.6047067804972968e-5,-0.0882558695412104,-1.8689931400296897e-8,0.6545321332559315,0.00195156965625477,0.5237321713252034,0.00395831136395398
Arthrobacter,R3,24,15.66921021597788,6.648740609544924,1.3109769043205723,74,0.00121674830976192,0.02150094290867876,0.00199421650966408,1.002770959100506,6,73.00000000000001,0.65,3.9,0.6482038536327931,1.5695688323335502,4.804576169217119,-2.7492984820289985e-5,0.09536159370294583,-3.1822746839833146e-8,0.850243780091809,5.12779231180416e-4,0.8564785388291389,4.705222164730648e-4
Arthrobacter,R4,24,16.933236785540426,13.408026840909148,0.2844980730103275,98,0.00125572944769287,0.0243928703356261,0.00158975003481593,1.0014040915828974,6,97,0.37166666666666665,2.23,0.3711455443318405,2.366108422555732,10.655843451271986,-2.5797246779080424e-5,0.1241421711443422,4.2742008852475116e-8,1,-2.257872983375429e-4,1,-1.444399119211028e-5
Arthrobacter,R5,24,17.053601086166374,0.6048161321533281,0.4340139750270287,76,0.00113472260438504,0.02398857970330566,0.0020520520556274,1.0016190196011714,7.003333333333333,75.00000000000001,0.569728700618753,3.99,0.5688077896579977,1.7991434777479247,6.04446802521158,1.2113191109972034e-5,-0.0472486086689153,4.5711778918808694e-8,1,-1.2054183894736856e-4,1,-7.186919332844388e-7
Bacillus,R1,24,29.49627687870151,0.8164208592227762,0.5199991046227056,85,0.00106274082335405,0.04065226938355063,7.600458239172639e-4,1.002512213689722,6.03,84.01000000000002,0.4527363184079602,2.73,0.4516017981882486,3.415197150912089,30.422946748056983,7.6280897301558995e-6,-0.02886457563578845,-2.358881600747559e-7,0.4034281567595023,0.0086341578223814,0.5536809472505091,0.00434774440153916
Bacillus,R2,24,18.593756849062544,0.6624252897003702,0.45220817966977633,91,0.00166159483346526,0.02672952707892209,0.00146826563054103,1.0008726486068946,5.926666666666667,90.01000000000002,0.4454443194600675,2.64,0.4450559420122803,2.405924732373778,11.088679603528254,4.150280567801716e-6,0.00601723125330334,3.726002070739616e-8,1,-2.005830030983126e-4,1,-4.249469413511192e-7
Bacillus,R3,24,17.68410528868933,13.868631094223748,0.2830579445839209,107,0.00130310415516932,0.02508243248566288,0.00124469599403232,1.0016379592858429,5.93,106.01000000000002,0.3440134907251265,2.04,0.3434509320816919,2.6589886678051227,14.281838109851655,8.129002318823027e-6,-0.04802278143084079,-8.879522064827477e-8,0.12285973410055231,0.02295611196887363,0.1095433300597034,0.02467334831567969
Bacillus,R4,24,19.23970610602504,11.631617727913904,0.3903885498051209,102,0.00132489348321533,0.02733746457736678,0.00120446088806259,1.0016400930500895,6.26,101.01000000000002,0.3498402555910543,2.19,0.3492674245154838,2.7613572969598192,15.821302587316609,2.0416776142757068e-5,-0.07317640191901562,-6.682987624449806e-9,1,-1.4904580227752165e-4,1,-1.8180347576072171e-6
Bacillus,R5,24,16.391337461625987,4.906105182122431,0.3885808780962174,94,0.0014637006017422,0.02273270654790027,0.00174156996159367,1.0014387192657337,5.783333333333333,93.01000000000002,0.4443804034582132,2.57,0.443741983317799,2.1143690360202045,8.284356985852854,-5.462494856920771e-6,0.0042956540602464,-1.8799692786554468e-8,0.7383010748222052,0.00124641456145974,0.676245010271056,0.00194649081114979
Burkholderia,R1,24,15.517704436338075,7.308975731075925,0.22621019082826635,105,0.00154074380287061,0.0225655256203426,0.00150950058400556,1.0029313041523,6.293333333333333,104,0.37023305084745767,2.33,0.3691509571140437,2.3468146645156303,10.45222280616688,-1.0653121441156774e-5,9.651452357324144e-4,2.1403524012999965e-8,1,-5.320271980628656e-6,0.8954607411299833,1.7177757963505216e-4
Burkholderia,R2,24,14.53053795720828,0.4428187490075502,0.34341591747929856,105,0.00158902546850078,0.01985526299343977,0.00188222696498641,1.0018054968983412,5.613333333333333,104,0.3491686460807601,1.96,0.34853935934850655,2.064947351317736,7.884882758039702,3.4815028130283745e-5,-0.14062618277118355,-6.163936736561065e-8,0.17146412283672663,0.01843549176055359,0.11713150633694716,0.0241339379650132
Burkholderia,R3,24,14.32082736140977,0.4626849729026136,0.327076596899704,112,0.00133626392753042,0.02090622491207607,0.00141394129438381,1.0016299171847716,6.6466666666666665,111,0.3821464393179539,2.54,0.38152458583908194,2.3205909652404437,10.181689553112191,-8.45775681101546e-6,0.00258229925919551,-1.8075526535020467e-8,0.36026999848254726,0.00775526254526425,0.21215934321415433,0.01437570912582807
Burkholderia,R4,24,14.553293446320884,4.54177010415222,0.2196687839530286,114,0.00157438121682862,0.02075222150130871,0.00138522155435472,1.0009237899955028,5.76,113,0.3697916666666667,2.13,0.3694503721090775,2.3450010296478845,10.433283470151638,1.0180775875918716e-5,-0.04843976294421374,-1.749255771390968e-8,0.6238657399086405,0.00219365295457734,0.6013023403007284,0.00249034626076815
Burkholderia,R5,24,15.411041625511604,14.597277521146324,0.3053002913568969,107,0.00131162859770253,0.02204622666471412,0.00130514474048356,1.00076301873485,6.056666666666667,106,0.44744083654375344,2.71,0.44709969110309616,2.3369000264596966,10.349104833558584,2.8867048988090304e-5,-0.13279375020667503,-1.8470532624290672e-8,0.8017845541123525,6.146347040649356e-4,0.8629681004989944,2.9058620715839825e-4
Buttiauxella,R1,24,15.110015712065872,5.246960096698777,0.5083293440833411,110,0.00155446972783442,0.02164977127268865,0.00125188704494523,1.0029244224180582,5.86,109.02,0.4488054607508532,2.63,0.44749679110294266,2.360258064148517,10.59368494999603,9.963870323889362e-6,-0.04766577905765792,-1.0038940065992707e-7,0.1027272212243272,0.02492236099454563,0.0886651721238719,0.02709883962115683
Buttiauxella,R2,24,17.30184829588335,0.3030723444729994,0.2294744835698011,101,0.00148117329607626,0.02444709978164981,0.00154856277118677,1.0017197717617223,5.72,100,0.3374125874125874,1.9299999999999995,0.33683331099592917,2.444709978164981,11.527205972571169,-4.955553990657161e-6,0.020541264874659092,1.4831320389641184e-9,1,-1.4512047536059932e-5,0.8520998944184753,3.601353631092264e-4
Buttiauxella,R3,24,15.034259103121563,6.903720566354302,0.7568798861284748,103,0.00124478749922208,0.02162603228910582,0.00150030925737436,1.000408943748628,5.87,102,0.4395229982964225,2.58,0.4393433315874683,2.2058552934887934,9.078012613476892,-1.8530749757839869e-6,2.071716029603647e-4,-2.1522312116137567e-8,0.3587798344597555,0.00851325850201822,0.3071338882094344,0.01053239154756402
Buttiauxella,R4,24,13.716518151868536,0.3328917949116001,0.29906790980610254,109,0.00165861962256276,0.01862887955508459,0.00214837784846517,1.0021453011094312,5.8133333333333335,108,0.2545871559633027,1.48,0.2540421590376769,2.011918991949136,7.477653143962384,-1.4275916285162038e-5,0.06535077786904421,3.88674379925708e-8,1,-2.7241837137634544e-4,1,-9.615164573695556e-4
Buttiauxella,R5,24,15.327300938417311,11.73051059512411,0.20136125053890233,110,0.00146337982328036,0.02164406270204685,0.00149953478314874,1.0015444502813484,5.69,109,0.33743409490333914,1.92,0.33691374836987914,2.3592028345231064,10.582512075805209,2.531910754802307e-6,-0.02348865257119206,-5.2500227565650974e-8,0.4440606441724061,0.00553683504121381,0.5125665623703958,0.00405638078798078
Chromobacterium,R1,24,17.555050037642435,11.156612302785684,0.3515572440181184,88,0.00117256035496995,0.02522617124800949,0.00146207685469666,1.0009404119094514,5.906666666666667,87.01000000000002,0.5383747178329571,3.18,0.5378688995141305,2.1949291602893064,8.979364938673955,1.703241658898739e-5,-0.05524128770499841,7.104314353856987e-9,0.9248428092643048,1.0656903848321296e-4,0.9381145175531512,7.218712930468093e-5
Chromobacterium,R2,24,18.074553381019083,14.265821400561682,0.2909846529850947,98,0.00126828001929884,0.02625342021604529,0.0011788058997616,1.0001577615015629,6.243333333333333,97.01000000000002,0.4725040042712227,2.95,0.47242947308816574,2.5468442951585546,12.766752045823642,3.9121592892808254e-5,-0.11648820865785237,-1.326070737608009e-7,0.11930386490688416,0.02561669591541247,0.21223822766856268,0.01650462365261396
Chromobacterium,R3,24,18.433895762398716,15.271849188833604,0.6613706005503986,100,0.00134362046272442,0.02637388049391013,0.00115978394283999,1.001771647966302,5.693333333333333,99.01000000000002,0.4496487119437939,2.56,0.4488535015506043,2.611277907702043,13.616440292338456,9.657674826718056e-6,-0.08491349266199141,-5.36475038448121e-8,0.0980460963568728,0.02825259134422256,0.04434166346490301,0.04145521519866676
Chromobacterium,R4,24,16.38148240292897,10.533137117253244,0.6327714102920571,100,0.00130938017599194,0.0231934956390027,0.00169792715303896,1.000423897545015,5.916666666666667,99.01000000000002,0.348169014084507,2.06,0.3480214886298643,2.296388003217658,9.93822072580412,-2.9885916821160893e-5,0.09569390031299284,3.916113559850916e-8,0.9504444949546804,4.044311324947567e-5,0.4967066216735505,0.00482558240741681
