arm,r_true,K_true,R_true,noise_sd,dt,duration,r_est,K_est,O2_0_est,R_est,bias_log_r,bias_log_K,bias_log_R
none,0.035,0.008,8e-12,0.005,1,60,0.034945675395651056,0.007985937368407546,0.9994729739735291,7.985937368407546e-12,-0.0015533373568782424,-0.0017593757432960502,-0.008495626682565517
none,0.035,0.008,8e-12,0.005,1,60,0.03745654190121623,0.007599294643639197,0.9974396228622686,7.599294643639197e-12,0.06783331682898953,-0.05138610874214362,0.25322508700866847
none,0.035,0.008,8e-12,0.005,1,60,0.03500561691298488,0.008021853569579096,1.000254300092773,8.021853569579096e-12,1.6047035208353736e-4,0.002727971896227528,0.0034244691063520473
none,0.035,0.008,8e-12,0.005,1,60,0.034924262006944165,0.008057377375223657,1.0032849057959943,8.057377375223657e-12,-0.002166287365805128,0.00714657419926774,-0.0022449369396562073
none,0.035,0.008,8e-12,0.005,1,60,0.036133042699101385,0.007798124201906463,0.9982496964099785,7.798124201906463e-12,0.03185969543287127,-0.02555832384097867,0.11493897084759266
none,0.035,0.008,8e-12,0.005,1,60,0.03376077799569824,0.008203597634717215,0.999826436467735,8.203597634717215e-12,-0.0360483471309121,0.02513125231502355,-0.12853227621839536
none,0.035,0.008,8e-12,0.005,1,60,0.03424799792022951,0.008106866545694359,0.999759744812257,8.106866545694359e-12,-0.021719953373542635,0.013269882576124012,-0.07997837531541681
none,0.035,0.008,8e-12,0.005,1,60,0.03542609823340171,0.007958767517765827,1.0010665409021704,7.958767517765827e-12,0.012100725255390656,-0.005167388263164758,0.047668792678646967
none,0.035,0.008,8e-12,0.005,1,60,0.03580369233107645,0.007787205404674832,0.9975582463034168,7.787205404674833e-12,0.02270296433847538,-0.02695948753704704,0.07269836151643223
none,0.035,0.008,8e-12,0.005,1,60,0.03442231766834944,0.008113623860499082,1.0008362827318842,8.113623860499082e-12,-0.01664293804120574,0.014103065177440406,-0.05752954394722955
none,0.035,0.008,8e-12,0.005,1,60,0.03308981811770719,0.008359292462258205,1.0027480606064192,8.359292462258205e-12,-0.056122436164919166,0.0439322481339689,-0.1929303052703398
none,0.035,0.008,8e-12,0.005,1,60,0.03494708977020136,0.00803976272616154,1.0015475339660256,8.03976272616154e-12,-0.0015128646542417437,0.004958029404110809,-0.0016028390909207596
none,0.035,0.008,8e-12,0.005,1,60,0.03405310084033859,0.008208224641701832,1.0019309225831614,8.208224641701832e-12,-0.02742696577628173,0.025695115002454617,-0.09172038079556025
none,0.035,0.008,8e-12,0.005,1,60,0.033605466971057624,0.008267520899527502,1.0022646496876453,8.267520899527502e-12,-0.04065930028372726,0.032893152104598956,-0.14002894348425612
none,0.035,0.008,8e-12,0.005,1,60,0.03658531345306626,0.0077394597536154484,0.9985254776190766,7.739459753615449e-12,0.04429882661269859,-0.03310965578877278,0.16346921239144296
none,0.035,0.008,8e-12,0.005,1,60,0.03492533988880174,0.00797614035114288,0.9979930291466853,7.97614035114288e-12,-0.002135424430916296,-0.00298691249220979,-0.012244766280794414
none,0.035,0.008,8e-12,0.005,1,60,0.03405416953127502,0.008140984724235585,1.0001477166350967,8.140984724235584e-12,-0.027395583196105428,0.017469604511225128,-0.0998133736106729
none,0.035,0.008,8e-12,0.005,1,60,0.03583649131369112,0.007907139148635021,1.00027080576442,7.9071391486350208e-12,0.023618623211404826,-0.011675500587927682,0.09204942230977076
none,0.035,0.008,8e-12,0.005,1,120,0.03465776977738049,0.007981324167048675,0.9988183195324181,7.981324167048675e-12,-0.009826124991198577,-0.0023372082635420115,-0.044773755868361506
none,0.035,0.008,8e-12,0.005,1,120,0.035194766272424294,0.008014844269649966,1.00028661262858,8.014844269649966e-12,0.005549324617369708,0.00185381433015638,0.026004832110768396
none,0.035,0.008,8e-12,0.005,1,120,0.03291996686574742,0.008350561582883246,1.0040111327494554,8.350561582883247e-12,-0.06126869218933126,0.04288725035650215,-0.21503685829081814
none,0.035,0.008,8e-12,0.005,1,120,0.03329318650518957,0.008266569435062775,1.00109737232148,8.266569435062775e-12,-0.04999529489215221,0.03277806086625187,-0.17886681249024147
none,0.035,0.008,8e-12,0.005,1,120,0.03501487780885201,0.008011904453035316,0.9995557172083972,8.011904453035316e-12,4.2498993189882717e-4,0.0014869505702647297,0.0033317988679139226
none,0.035,0.008,8e-12,0.005,1,120,0.0350000879339609,0.007921724107512,0.9979836831906499,7.921724107512e-12,2.512395726645919e-6,-0.009832669202181586,-0.009821765391030295
none,0.035,0.008,8e-12,0.005,1,120,0.03508447093312224,0.007965580489598844,0.9979457685310976,7.965580489598844e-12,0.0024105475264570545,-0.004311720923371297,0.006162674783785895
none,0.035,0.008,8e-12,0.005,1,120,0.03538670856715863,0.007908859454605621,0.9983190857519453,7.908859454605621e-12,0.010988223941423552,-0.011457960612041306,0.036493901715628205
none,0.035,0.008,8e-12,0.005,1,120,0.034114255457472334,0.008211430223031614,1.0015405734290033,8.211430223031615e-12,-0.025632715951688683,0.026085571610332894,-0.08374675166309811
none,0.035,0.008,8e-12,0.005,1,120,0.03416715115166023,0.008173550067254442,1.0027837888220623,8.173550067254442e-12,-0.02408337163100436,0.0214617975692783,-0.08181145962485326
none,0.035,0.008,8e-12,0.005,1,120,0.035008211372997804,0.007980244605894677,0.9975614283073528,7.980244605894677e-12,2.3458314030360843e-4,-0.0024724783201386905,-0.0014542680684114487
none,0.035,0.008,8e-12,0.005,1,120,0.0348494449232723,0.008044580681840803,1.000736943615716,8.044580681840804e-12,-0.004310852005930131,0.005557115820155182,-0.013111713694080138
none,0.035,0.008,8e-12,0.005,1,120,0.034135578916808726,0.00818683510852052,1.000418078409918,8.18683510852052e-12,-0.02500785113770898,0.023085847864345466,-0.08410236645137294
none,0.035,0.008,8e-12,0.005,1,120,0.034623824839254795,0.008042980296594395,0.9990361975803084,8.042980296594394e-12,-0.010806037218385871,0.005358156480845348,-0.041287563451560476
none,0.035,0.008,8e-12,0.005,1,120,0.035306309285039375,0.007897025180054683,0.9990531055190219,7.897025180054683e-12,0.00871361976618066,-0.01295541260993596,0.02502693873494613
none,0.035,0.008,8e-12,0.005,1,120,0.03618289459994717,0.007740028855376833,0.9966878625127532,7.740028855376833e-12,0.03323842080391957,-0.03303612600028732,0.11364280439316116
none,0.035,0.008,8e-12,0.005,1,120,0.03647423226430845,0.007773648200196192,0.9984764389392147,7.773648200196192e-12,0.041257984426730655,-0.028701963657331412,0.15410283711691627
none,0.035,0.008,8e-12,0.005,1,120,0.033405738519077764,0.008294104343775957,1.0006959958812256,8.294104343775957e-12,-0.04662036431630547,0.03610340069892416,-0.16158502293543348
none,0.035,0.008,8e-12,0.005,1,120,0.03512832384093759,0.007904355538075433,0.9970282927851005,7.904355538075432e-12,0.0036596906109521436,-0.012027600201974447,0.0038845560742867165
none,0.035,0.008,8e-12,0.005,1,120,0.03430228307879042,0.00816259951418749,1.0031366563397852,8.16259951418749e-12,-0.02013614746881477,0.020121144479329237,-0.06639575375065891
none,0.035,0.008,8e-12,0.005,1,120,0.03664082298904364,0.0076847351543488695,0.996658908852768,7.68473515434887e-12,0.0458149395556261,-0.04020562795731578,0.16325642268409543
none,0.035,0.008,8e-12,0.005,1,120,0.03474094558979982,0.008121549256276834,1.0044181753711607,8.121549256276833e-12,-0.007429081996805224,0.015079389402663169,-0.017043357462159275
none,0.035,0.008,8e-12,0.005,1,120,0.03611445139071326,0.007785757701595215,0.9979591562901517,7.785757701595215e-12,0.03134503927675948,-0.027145412729819633,0.1110465597186241
none,0.035,0.008,8e-12,0.005,1,120,0.03440648266010212,0.00806185332033762,1.0006979571629029,8.06185332033762e-12,-0.01710306544284955,0.007701928894977216,-0.0658942212523602
none,0.035,0.008,8e-12,0.005,1,120,0.03477836038579051,0.008011779996149802,0.999757287013373,8.011779996149802e-12,-0.00635269611872289,0.0014714164543863167,-0.026011895707590625
none,0.035,0.008,8e-12,0.005,1,120,0.03456133790000469,0.008050291895566622,0.9997418624507186,8.050291895566622e-12,-0.012612405918468874,0.00626680941208156,-0.04812729098733688
none,0.035,0.008,8e-12,0.005,1,120,0.03561544877313597,0.007950307890095699,1.0013393509070572,7.950307890095699e-12,0.017431436539206764,-0.0062308854495927895,0.07008476241926744
none,0.035,0.008,8e-12,0.005,1,120,0.033554788450046995,0.008283010220079073,1.0051151497360242,8.283010220079073e-12,-0.042168482472263555,0.03476491379754539,-0.14444131839662766
none,0.035,0.008,8e-12,0.005,1,120,0.03495138674505521,0.008049448345033043,1.0007252558046351,8.049448345033043e-12,-0.0013899156266380947,0.006162018835122559,1.339752219685483e-4
none,0.035,0.008,8e-12,0.005,1,120,0.03701606566381663,0.007660308097309346,0.9956771932694626,7.660308097309346e-12,0.05600396404435286,-0.04338933715534763,0.20660280515791377
none,0.035,0.008,8e-12,0.005,1,180,0.03515275293208753,0.00801050002638303,0.9999851673043182,8.01050002638303e-12,0.00435487324774257,0.0013116427183518904,0.0202530062972049
none,0.035,0.008,8e-12,0.005,1,180,0.0354524481932701,0.007970762181565741,0.9998071752813965,7.97076218156574e-12,0.012844249563118078,-0.0036614221369528966,0.052442153828538944
none,0.035,0.008,8e-12,0.005,1,180,0.03593311037152023,0.007875836583778046,0.9988853056097717,7.875836583778046e-12,0.026311103423917914,-0.015642129749745784,0.10006355631876214
none,0.035,0.008,8e-12,0.005,1,180,0.03304628698920458,0.0083299000346404,1.0014812959009745,8.329900034640399e-12,-0.05743884676148005,0.04040991378349765,-0.2018504995551348
none,0.035,0.008,8e-12,0.005,1,180,0.035009072929708514,0.008030666063269562,0.9997921288914496,8.030666063269562e-12,2.5919296970019053e-4,0.0038259296969118182,0.004950972980767111
none,0.035,0.008,8e-12,0.005,1,180,0.03302815418661904,0.008335020703066439,1.0027314582144808,8.33502070306644e-12,-0.05798770658437273,0.041024458391035024,-0.20348442246820483
none,0.035,0.008,8e-12,0.005,1,180,0.03526719283623814,0.007903570775790375,0.9984042056398823,7.903570775790375e-12,0.0076050888974794496,-0.01212688739121368,0.0210050243023149
none,0.035,0.008,8e-12,0.005,1,180,0.03428042092532414,0.008106678817565178,1.0013678333541196,8.106678817565178e-12,-0.020773688800094742,0.013246725626180662,-0.07598107963362606
none,0.035,0.008,8e-12,0.005,1,180,0.035379806698307315,0.007848966084911166,0.996983880859959,7.848966084911166e-12,0.010793163640734616,-0.01905972748841546,0.028036303101691126
none,0.035,0.008,8e-12,0.005,1,180,0.03527847823652265,0.00794854337874706,0.9999869628762859,7.948543378747061e-12,0.007925034833471581,-0.006452852600054947,0.028078448728753327
none,0.035,0.008,8e-12,0.005,1,180,0.036496883109812236,0.007737761428983206,0.9979281147016621,7.737761428983206e-12,0.04187880120101579,-0.03332911697227888,0.15228438864443802
none,0.035,0.008,8e-12,0.005,1,180,0.0342931833726035,0.008032291838175437,0.9991728250969435,8.032291838175437e-12,-0.020401462560643614,0.004028355043650785,-0.08361690675351544
none,0.035,0.008,8e-12,0.005,1,180,0.035625364165723705,0.007957098952595413,1.0020087889724598,7.957098952595413e-12,0.017709799242907637,-0.005377061444280379,0.07216809510545866
none,0.035,0.008,8e-12,0.005,1,180,0.035010585852684566,0.008051700742945622,1.0014602304252955,8.051700742945621e-12,3.024072041765637e-4,0.006441799851367422,0.007754445584253147
none,0.035,0.008,8e-12,0.005,1,180,0.035785695660239654,0.00785160345377473,1.0006433579542395,7.85160345377473e-12,0.022200189507711895,-0.018723769116730616,0.07870249275298606
none,0.035,0.008,8e-12,0.005,1,180,0.034208859823471875,0.008151797145422144,1.001681842470712,8.151797145422144e-12,-0.022863391805041513,0.01879686990523235,-0.07930451198425553
none,0.035,0.008,8e-12,0.005,1,180,0.03493777891251269,0.007962978669286918,0.9981700933871772,7.962978669286918e-12,-0.0017793274213404229,-0.004638407136369352,-0.012353821984795824
none,0.035,0.008,8e-12,0.005,1,180,0.03476080589341116,0.008018021885417658,1.0007372328235675,8.018021885417658e-12,-0.006857576855479469,0.0022502020725059632,-0.027409867144510203
none,0.035,0.008,8e-12,0.005,1,180,0.036482050432098706,0.007784903152746525,0.9974467079416487,7.784903152746525e-12,0.04147230915741105,-0.027255176709337574,0.15651907687090155
none,0.035,0.008,8e-12,0.005,1,180,0.03413692114403307,0.008143164415048325,1.0000130423819806,8.143164415048325e-12,-0.024968531434363717,0.017737311568820132,-0.0892844665710795
none,0.035,0.008,8e-12,0.005,1,180,0.03402288670644001,0.008199716632196128,1.0028766005443726,8.199716632196127e-12,-0.028314624904597095,0.024658054944010115,-0.0965039934574287
none,0.035,0.008,8e-12,0.005,1,180,0.035698028853547455,0.007881583612177698,0.9980494698290561,7.881583612177699e-12,0.019747411585474536,-0.014912691988613946,0.07164288585127002
none,0.035,0.008,8e-12,0.005,1,180,0.035108041795208295,0.007991169695975079,1.0011744093161992,7.99116969597508e-12,0.003082153715090461,-0.0011043976257304531,0.012292784980097664
none,0.035,0.008,8e-12,0.005,1,180,0.036071433879018636,0.007817086311400387,0.9988074570801712,7.817086311400387e-12,0.030153185311787352,-0.023129651003253548,0.10972814999505685
none,0.035,0.008,8e-12,0.005,1,180,0.03441055312694361,0.008113859981778118,1.0016755272579958,8.113859981778118e-12,-0.016984767210451588,0.01413216658112658,-0.058959245677865965
none,0.035,0.008,8e-12,0.005,1,180,0.03434998572506903,0.008148661826503565,1.0013385072258199,8.148661826503565e-12,-0.018746458394095753,0.018412179024730826,-0.0621895910667096
none,0.035,0.008,8e-12,0.005,1,180,0.03368197506010984,0.00823618327481549,1.0029348178267596,8.236183274815489e-12,-0.0383852319074067,0.02909550012974802,-0.13433959241663265
none,0.035,0.008,8e-12,0.005,1,180,0.03503944421628654,0.007963015110180537,0.9990873441925747,7.963015110180536e-12,0.0011263430456359066,-0.004633830857598461,2.572519619321121e-4
none,0.035,0.008,8e-12,0.005,1,180,0.03543022733099515,0.007891410661525057,1.0001303862994118,7.891410661525057e-12,0.012217273709328277,-0.013666631735456663,0.03968155730794147
none,0.035,0.008,8e-12,0.005,1,180,0.03536422796926547,0.007962325237075709,0.9996161831037745,7.962325237075709e-12,0.010352738398751381,-0.004720469270369127,0.04044379891854893
lag,0.01,0.002,2e-12,0.005,1,60,0.026558391155143704,8.96697743854332e-4,1.0098006066327487,8.96697743854332e-13,0.9767606558014867,-0.8021836176412973,1.2510568855965218
lag,0.01,0.002,2e-12,0.005,1,60,0.023789434157121654,9.428492823780314e-4,1.0079484763923912,9.428492823780314e-13,0.866656446133443,-0.7519960174894156,0.9578938179936696
lag,0.01,0.002,2e-12,0.005,1,60,0.02453578989311965,9.221087756121486e-4,1.0080038346553435,9.221087756121485e-13,0.897547770572879,-0.7742392650569693,1.0281986816898674
lag,0.01,0.002,2e-12,0.005,1,60,0.025788524782479852,8.740388471902436e-4,1.0083616291892046,8.740388471902436e-13,0.9473445241185244,-0.8277776372882205,1.1299994357392809
lag,0.01,0.002,2e-12,0.005,1,60,0.027272689632969152,8.132115723734112e-4,1.0050156885720418,8.132115723734113e-13,1.003300728738368,-0.8999111472282858,1.2419023672598888
lag,0.01,0.002,2e-12,0.005,1,60,0.02400348078428481,9.515380640650737e-4,1.0092269066421267,9.515380640650737e-13,0.8756137595162117,-0.7428227693337485,0.9936088479175681
lag,0.01,0.002,2e-12,0.005,1,60,0.020797486215452646,0.0010838821896579011,1.0116956140287532,1.083882189657901e-12,0.7322470313833543,-0.6125979645761099,0.7262903261400182
lag,0.01,0.002,2e-12,0.005,1,60,0.020670046105979632,0.0010688887056229883,1.0112757364259435,1.0688887056229882e-12,0.7261005112718717,-0.626527664673149,0.6965580524683253
lag,0.01,0.002,2e-12,0.005,1,60,0.02612981577024334,9.019695472433608e-4,1.0096162455316404,9.019695472433608e-13,0.9604919360062855,-0.7963217014203834,1.203775454089791
lag,0.01,0.002,2e-12,0.005,1,60,0.024282064870309636,9.51863370345404e-4,1.0103864236569051,9.51863370345404e-13,0.8871529136631543,-0.7424809535952326,1.0284950903231622
lag,0.01,0.002,2e-12,0.005,1,60,0.02666836882129904,8.730146944310963e-4,1.0082123440875754,8.730146944310962e-13,0.9808930817733414,-0.8289500717352081,1.2379276621058726
lag,0.01,0.002,2e-12,0.005,1,60,0.02246710228782468,9.827609086949596e-4,1.009595615511448,9.827609086949596e-13,0.8094670257339157,-0.7105365951287763,0.835384088561484
lag,0.01,0.002,2e-12,0.005,1,60,0.02511291865239291,8.813925022606798e-4,1.007468801717246,8.813925022606798e-13,0.9207973080839211,-0.8193994137954286,1.0546024991012921
lag,0.01,0.002,2e-12,0.005,1,60,0.017984591361824787,0.0011934617004058705,1.014423031807098,1.1934617004058704e-12,0.5869302628403568,-0.516289104428185,0.47380022443808856
lag,0.01,0.002,2e-12,0.005,1,60,0.025690776931572328,8.655857109381938e-4,1.0068119538775926,8.655857109381938e-13,0.9435469602384651,-0.8374960592822904,1.1081602802326784
lag,0.01,0.002,2e-12,0.005,1,60,0.021041276423611876,0.0010089195585194324,1.0096282841752025,1.0089195585194323e-12,0.7439009595568014,-0.6842671663314813,0.6848511101963913
lag,0.01,0.002,2e-12,0.005,1,60,0.026652985259853552,8.695157092879897e-4,1.0081305137907646,8.695157092879897e-13,0.9803160685996364,-0.8329660588747357,1.2320041133471045
lag,0.01,0.002,2e-12,0.005,1,60,0.023704223269917633,0.00095411844917550235,1.0094251662343432,9.541184491755024e-13,0.8630681363147709,-0.7401146352397572,0.9592090502300292
lag,0.01,0.002,2e-12,0.005,1,60,0.023037884506728102,9.636467858144208e-4,1.0094135341075845,9.636467858144208e-13,0.8345549203337175,-0.730177636830986,0.8865200420032986
lag,0.01,0.002,2e-12,0.005,1,60,0.025595918323957585,8.648927368479484e-4,1.0074344641740227,8.648927368479484e-13,0.9398478053090812,-0.8382969639432809,1.0955969082274597
lag,0.01,0.002,2e-12,0.005,1,60,0.027075024157178197,8.466654363022729e-4,1.007737880942777,8.466654363022728e-13,0.9960265921244923,-0.8595968413849575,1.2577061541051386
lag,0.01,0.002,2e-12,0.005,1,60,0.024978375612381056,9.52309428296057e-4,1.0103980275897775,9.52309428296057e-13,0.9154253820622253,-0.7420124478386855,1.1153061280965653
lag,0.01,0.002,2e-12,0.005,1,60,0.02555856275316919,8.807154729380954e-4,1.0080086084173734,8.807154729380954e-13,0.9383873046201106,-0.8201678449760692,1.1090939364169103
lag,0.01,0.002,2e-12,0.005,1,60,0.026993805744336404,8.574099603591347e-4,1.0082719368124435,8.574099603591348e-13,0.9930223298137767,-0.8469862885117714,1.260245623785943
lag,0.01,0.002,2e-12,0.005,1,60,0.025335776154648902,8.758915101789e-4,1.0070551575847975,8.758915101789e-13,0.9296323811325697,-0.8256602231030824,1.0759760200733814
lag,0.01,0.002,2e-12,0.005,1,60,0.025167913670559885,9.16637375189894e-4,1.0086954730198512,9.16637375189894e-13,0.9229848231888433,-0.7801905123984233,1.1006307827510025
lag,0.01,0.002,2e-12,0.005,1,60,0.026748663182444885,8.257098294023e-4,1.006444722432719,8.257098294023e-13,0.9838994046111618,-0.8846590438631657,1.19217519076
lag,0.01,0.002,2e-12,0.005,1,60,0.024415086442280985,9.448004536868514e-4,1.0103826620789935,9.448004536868515e-13,0.8926161450531827,-0.7499287144655106,1.0375420043773316
lag,0.01,0.002,2e-12,0.005,1,60,0.024932734952456244,8.819483005770282e-4,1.0079915326497981,8.819483005770283e-13,0.9135965037972517,-0.8187690213791017,1.0328901127254726
lag,0.01,0.002,2e-12,0.005,1,60,0.02349225658009523,9.458753969471083e-4,1.0091613401860196,9.458753969471084e-13,0.8540857666266417,-0.7487916148662099,0.9242482010655984
lag,0.01,0.002,2e-12,0.005,1,120,0.011572526320987504,0.0015169008290199949,1.0186365820710928,1.5169008290199948e-12,0.14604877536930086,-0.27647785542209546,-0.08148459161964505
lag,0.01,0.002,2e-12,0.005,1,120,0.011900540827080702,0.0014722814340430341,1.0161525991225433,1.4722814340430342e-12,0.1739987537445651,-0.3063339869227244,-0.07066692436471739
lag,0.01,0.002,2e-12,0.005,1,120,0.01202777678503596,0.0014681332647458727,1.0164018198290472,1.4681332647458727e-12,0.18463361401490477,-0.30915547468821736,-0.057711153343758315
lag,0.01,0.002,2e-12,0.005,1,120,0.011680456778790826,0.0014977367381662384,1.0168759625891026,1.4977367381662384e-12,0.1553319914145335,-0.28919205312151364,-0.08081541255145128
lag,0.01,0.002,2e-12,0.005,1,120,0.01145529091956253,0.0015234419775876592,1.0179112740584075,1.5234419775876592e-12,0.13586661932070082,-0.2721749467856715,-0.09171887275991777
lag,0.01,0.002,2e-12,0.005,1,120,0.01217749551132972,0.0014477829469668232,1.0162451259855398,1.4477829469668232e-12,0.1970045251008518,-0.32311379633589943,-0.053104352931014176
lag,0.01,0.002,2e-12,0.005,1,120,0.011291318673267374,0.0015456896257015778,1.0190050602028715,1.5456896257015778e-12,0.12144907845917931,-0.25767701012168687,-0.09755349463653251
lag,0.01,0.002,2e-12,0.005,1,120,0.01203428994261867,0.0014635161715388781,1.016568443266919,1.4635161715388782e-12,0.18517497713350128,-0.31230530356420283,-0.060053350679487694
lag,0.01,0.002,2e-12,0.005,1,120,0.012218419726806058,0.0014494328511909548,1.016431847329954,1.4494328511909547e-12,0.2003595337950579,-0.32197483775122016,-0.04689079162726906
lag,0.01,0.002,2e-12,0.005,1,120,0.011821786234456092,0.0014744516152106401,1.017405660531853,1.4744516152106401e-12,0.16735902723281607,-0.3048610461956937,-0.07895955312313827
lag,0.01,0.002,2e-12,0.005,1,120,0.01241368654056192,0.0014259958996746566,1.0150117489381556,1.4259958996746565e-12,0.21621452420027915,-0.33827673397544167,-0.038979602945763636
lag,0.01,0.002,2e-12,0.005,1,120,0.011443302273460118,0.00150870744085903,1.016576630807456,1.50870744085903e-12,0.13481951157073982,-0.28189389574093926,-0.10292441383188464
lag,0.01,0.002,2e-12,0.005,1,120,0.011931243208235966,0.001473619936455227,1.017082868680229,1.473619936455227e-12,0.17657534625609678,-0.3054252650505628,-0.06595110722930303
lag,0.01,0.002,2e-12,0.005,1,120,0.011322065116638594,0.001537761405581818,1.0182631323937334,1.5377614055818181e-12,0.12416839394097894,-0.2628194544225396,-0.098883379959354
lag,0.01,0.002,2e-12,0.005,1,120,0.011658086600936713,0.0014993293614647895,1.0168951481471395,1.4993293614647896e-12,0.15341497505743537,-0.2881292647841756,-0.08252652626802318
lag,0.01,0.002,2e-12,0.005,1,120,0.011916079392456555,0.0014790709866734073,1.0172641775538673,1.4790709866734073e-12,0.17530360451157823,-0.3017330015845554,-0.06413915691994265
lag,0.01,0.002,2e-12,0.005,1,120,0.012249650105686438,0.001438045618828813,1.0152829838521384,1.438045618828813e-12,0.20291228078765866,-0.32986219796121063,-0.05090558485609237
lag,0.01,0.002,2e-12,0.005,1,120,0.011453119633472966,0.0015258054995669296,1.0187388533001693,1.5258054995669295e-12,0.13567705696839008,-0.27062471350987644,-0.09043787895922864
lag,0.01,0.002,2e-12,0.005,1,120,0.011214339668100749,0.0015484122909401772,1.0193590537350241,1.5484122909401773e-12,0.11460819389564969,-0.2559171030373779,-0.10533898419288512
lag,0.01,0.002,2e-12,0.005,1,120,0.011196242988027323,0.0015592144218362222,1.019610152449896,1.559214421836222e-12,0.11299318153434566,-0.24896506188136022,-0.10063093136597215
lag,0.01,0.002,2e-12,0.005,1,120,0.01138301746795655,0.00152805693674,1.018481091853877,1.52805693674e-12,0.12953745591313373,-0.26915022824543955,-0.09765606221882728
lag,0.01,0.002,2e-12,0.005,1,120,0.011559209469434003,0.0015044212978240247,1.0172194891494108,1.5044212978240248e-12,0.14489738291476656,-0.2847388760240258,-0.09139690181420948
lag,0.01,0.002,2e-12,0.005,1,120,0.012140939300843494,0.001454135252352118,1.0165887747282591,1.454135252352118e-12,0.19399806203659742,-0.31873578489988175,-0.05325931159528852
lag,0.01,0.002,2e-12,0.005,1,120,0.01174251212576149,0.00149500143415566,1.0179405298814095,1.49500143415566e-12,0.16063067856326677,-0.2910200144163109,-0.0749485108218862
lag,0.01,0.002,2e-12,0.005,1,120,0.011915445292495013,0.0014738606314289781,1.0167672138677057,1.473860631428978e-12,0.1752503892876198,-0.30526194253240346,-0.06774672626302192
lag,0.01,0.002,2e-12,0.005,1,120,0.011640622043194444,0.0015009287147349796,1.0168573293751464,1.5009287147349796e-12,0.15191578801835257,-0.287063120885175,-0.08362598752906392
lag,0.01,0.002,2e-12,0.005,1,120,0.011856212630462541,0.0014840231154632404,1.0184891068147384,1.4840231154632404e-12,0.1702669098170962,-0.2983904594783592,-0.06822009330100409
lag,0.01,0.002,2e-12,0.005,1,120,0.011734349526917993,0.0014913761511305477,1.0170116744699926,1.4913761511305477e-12,0.15993530459947453,-0.2934478954878641,-0.07838855415003293
lag,0.01,0.002,2e-12,0.005,1,120,0.011728767453198799,0.0015035638749997813,1.0188838369247373,1.5035638749997812e-12,0.15945948769678073,-0.28530897381254716,-0.0709418096158961
lag,0.01,0.002,2e-12,0.005,1,120,0.011324224770983621,0.0015239322636332118,1.0162295685163945,1.5239322636332118e-12,0.12435912313876739,-0.27185317071816323,-0.1076492991161942
lag,0.01,0.002,2e-12,0.005,1,180,0.010644221278476335,0.0016103203628798587,1.021390768740559,1.6103203628798586e-12,0.062432048939161294,-0.21671403820290425,-0.13683059967183878
lag,0.01,0.002,2e-12,0.005,1,180,0.010743714195408408,0.0015925562241497161,1.020152904112833,1.5925562241497162e-12,0.07173576455218393,-0.2278067671304729,-0.13558620689983036
lag,0.01,0.002,2e-12,0.005,1,180,0.010649734946421316,0.001601461764269442,1.0191911710062755,1.601461764269442e-12,0.06294991119171499,-0.2222303657267149,-0.1416632323704718
lag,0.01,0.002,2e-12,0.005,1,180,0.01058848426834977,0.0016146526411154778,1.0207588494391693,1.614652641115478e-12,0.057181927796527136,-0.21402732991960263,-0.14105528064423117
lag,0.01,0.002,2e-12,0.005,1,180,0.010722378912957267,0.0015871218001385463,1.0181115966183851,1.5871218001385463e-12,0.06974795155157983,-0.23122499329117036,-0.14165000808446934
lag,0.01,0.002,2e-12,0.005,1,180,0.010586159747827322,0.0016152308585213346,1.0208537158930582,1.6152308585213346e-12,0.0569623708084607,-0.21366928764835733,-0.1409854789177694
lag,0.01,0.002,2e-12,0.005,1,180,0.010954730365598372,0.0015493775014248931,1.0167160523169494,1.5493775014248931e-12,0.09118626684298461,-0.25529394228042157,-0.13690737694622346
lag,0.01,0.002,2e-12,0.005,1,180,0.010730974963227525,0.0015885405737614898,1.0184960350504493,1.5885405737614898e-12,0.07054932282246805,-0.23033146397331902,-0.13969056853310602
lag,0.01,0.002,2e-12,0.005,1,180,0.010618318662493766,0.0016058526120877655,1.019939279287909,1.6058526120877655e-12,0.05999559225352245,-0.21949234254209118,-0.1428208283928642
lag,0.01,0.002,2e-12,0.005,1,180,0.01055416755312944,0.0016137361888710793,1.0194859993095524,1.6137361888710793e-12,0.053935717657369923,-0.21459507582462078,-0.1458782992365703
lag,0.01,0.002,2e-12,0.005,1,180,0.010883100829482448,0.0015674090199242444,1.0187979880318598,1.5674090199242444e-12,0.08462611053797739,-0.24372323023511416,-0.13421872737929066
lag,0.01,0.002,2e-12,0.005,1,180,0.01070217352604356,0.001593096052331598,1.0188212424194043,1.593096052331598e-12,0.06786176112014361,-0.22746785494533925,-0.14039833771593785
lag,0.01,0.002,2e-12,0.005,1,180,0.010794681928531601,0.0015853485596776817,1.0205469049003342,1.5853485596776816e-12,0.07646850583567702,-0.232342885939115,-0.13380232680119652
lag,0.01,0.002,2e-12,0.005,1,180,0.010810429725218897,0.0015766372888712363,1.018241932058321,1.5766372888712363e-12,0.07792629043114932,-0.23785289974903145,-0.13735961382188827
lag,0.01,0.002,2e-12,0.005,1,180,0.010682457523955175,0.001597660487110959,1.02002339187233,1.5976604871109591e-12,0.06601781930710171,-0.22460681692099174,-0.13998208395055
