arm,n,median_pct_bias_r,median_pct_bias_K,median_pct_bias_R,iqr_pct_bias_R
drift,810,-2.4555698247596847,4.03056547966083,-1.0500392179794704,7.770200754674916
lag,810,39.29444701320983,-54.15455078425126,18.63274851043666,97.16978334500241
none,810,0.06383349156797724,-0.05839799520528377,0.08541619626678543,5.7817016019417355
saturating,810,-99,2.2709992556748437,-78.06792680178401,601.8106677648592
