Taxon,log_R,mu_tax_collapsed
Bacillus,3.2814796601618283,2.2116558333449925
Bacillus,3.2856444970078926,2.2127621144439056
Bacillus,3.2898093338539565,2.2138683955428187
Bacillus,3.2939741707000207,2.2149746766417318
Bacillus,3.2981390075460846,2.216080957740645
Bacillus,3.3023038443921484,2.217187238839558
Bacillus,3.3064686812382127,2.218293519938471
Bacillus,3.3106335180842765,2.2193998010373837
Bacillus,3.314798354930341,2.2205060821362967
Bacillus,3.3189631917764046,2.22161236323521
Bacillus,3.3231280286224685,2.2227186443341225
Bacillus,3.3272928654685328,2.2238249254330356
Bacillus,3.3314577023145966,2.2249312065319486
Bacillus,3.335622539160661,2.2260374876308617
Bacillus,3.3397873760067247,2.227143768729775
Bacillus,3.3439522128527885,2.228250049828688
Bacillus,3.348117049698853,2.229356330927601
Bacillus,3.3522818865449167,2.2304626120265136
Bacillus,3.356446723390981,2.2315688931254267
Bacillus,3.3606115602370448,2.23267517422434
Bacillus,3.364776397083109,2.233781455323253
Bacillus,3.368941233929173,2.2348877364221655
Bacillus,3.373106070775237,2.2359940175210786
Bacillus,3.377270907621301,2.2371002986199917
Bacillus,3.381435744467365,2.238206579718905
Bacillus,3.385600581313429,2.239312860817818
Bacillus,3.389765418159493,2.240419141916731
Bacillus,3.3939302550055572,2.241525423015644
Bacillus,3.398095091851621,2.2426317041145567
Bacillus,3.402259928697685,2.24373798521347
Bacillus,3.406424765543749,2.244844266312383
Bacillus,3.410589602389813,2.245950547411296
Bacillus,3.4147544392358773,2.2470568285102086
Bacillus,3.418919276081941,2.2481631096091217
Bacillus,3.423084112928005,2.2492693907080348
Bacillus,3.4272489497740692,2.250375671806948
Bacillus,3.431413786620133,2.251481952905861
Bacillus,3.4355786234661974,2.252588234004774
Bacillus,3.439743460312261,2.2536945151036867
Bacillus,3.443908297158325,2.2548007962025998
Bacillus,3.4480731340043893,2.255907077301513
Bacillus,3.452237970850453,2.257013358400426
Bacillus,3.4564028076965174,2.2581196394993386
Bacillus,3.4605676445425813,2.2592259205982517
Bacillus,3.464732481388645,2.2603322016971648
Bacillus,3.4688973182347094,2.261438482796078
Bacillus,3.473062155080773,2.262544763894991
Bacillus,3.4772269919268375,2.263651044993904
Bacillus,3.4813918287729013,2.2647573260928167
Bacillus,3.4855566656189656,2.2658636071917297
Bacillus,3.4897215024650294,2.266969888290643
Bacillus,3.4938863393110933,2.268076169389556
Bacillus,3.4980511761571575,2.269182450488469
Bacillus,3.5022160130032214,2.2702887315873816
Bacillus,3.5063808498492857,2.2713950126862947
Bacillus,3.5105456866953495,2.272501293785208
Burkholderia,1.840965375534626,1.8353857690523672
Burkholderia,1.8453771402405084,1.8364881258868069
Burkholderia,1.8497889049463907,1.8375904827212466
Burkholderia,1.854200669652273,1.8386928395556863
Burkholderia,1.8586124343581554,1.839795196390126
Burkholderia,1.8630241990640377,1.8408975532245657
Burkholderia,1.86743596376992,1.8419999100590052
Burkholderia,1.8718477284758024,1.843102266893445
Burkholderia,1.8762594931816847,1.8442046237278846
Burkholderia,1.8806712578875673,1.8453069805623243
Burkholderia,1.8850830225934496,1.846409337396764
Burkholderia,1.889494787299332,1.8475116942312038
Burkholderia,1.8939065520052143,1.8486140510656435
Burkholderia,1.8983183167110966,1.8497164079000832
Burkholderia,1.902730081416979,1.8508187647345227
Burkholderia,1.9071418461228613,1.8519211215689624
Burkholderia,1.9115536108287436,1.853023478403402
Burkholderia,1.915965375534626,1.8541258352378418
Burkholderia,1.9203771402405083,1.8552281920722815
Burkholderia,1.9247889049463907,1.8563305489067212
Burkholderia,1.929200669652273,1.857432905741161
Burkholderia,1.9336124343581553,1.8585352625756004
Burkholderia,1.9380241990640377,1.8596376194100401
Burkholderia,1.94243596376992,1.8607399762444798
Burkholderia,1.9468477284758023,1.8618423330789196
Burkholderia,1.9512594931816847,1.8629446899133593
Burkholderia,1.955671257887567,1.864047046747799
Burkholderia,1.9600830225934496,1.8651494035822387
Burkholderia,1.964494787299332,1.8662517604166784
Burkholderia,1.9689065520052142,1.8673541172511179
Burkholderia,1.9733183167110966,1.8684564740855576
Burkholderia,1.977730081416979,1.8695588309199973
Burkholderia,1.9821418461228613,1.870661187754437
Burkholderia,1.9865536108287436,1.8717635445888767
Burkholderia,1.990965375534626,1.8728659014233164
Burkholderia,1.9953771402405083,1.8739682582577561
Burkholderia,1.9997889049463906,1.8750706150921956
Burkholderia,2.004200669652273,1.8761729719266356
Burkholderia,2.0086124343581555,1.877275328761075
Burkholderia,2.013024199064038,1.8783776855955148
Burkholderia,2.01743596376992,1.8794800424299545
Burkholderia,2.0218477284758025,1.8805823992643942
Burkholderia,2.026259493181685,1.881684756098834
Burkholderia,2.030671257887567,1.8827871129332736
Burkholderia,2.0350830225934495,1.883889469767713
Burkholderia,2.039494787299332,1.8849918266021528
Burkholderia,2.043906552005214,1.8860941834365925
Burkholderia,2.0483183167110965,1.8871965402710322
Burkholderia,2.052730081416979,1.888298897105472
Burkholderia,2.057141846122861,1.8894012539399117
Burkholderia,2.0615536108287436,1.8905036107743514
Burkholderia,2.065965375534626,1.8916059676087909
Burkholderia,2.0703771402405082,1.8927083244432306
Burkholderia,2.0747889049463906,1.8938106812776703
Burkholderia,2.079200669652273,1.89491303811211
Burkholderia,2.0836124343581552,1.8960153949465497
Burkholderia,2.0880241990640376,1.8971177517809894
Burkholderia,2.09243596376992,1.898220108615429
Burkholderia,2.0968477284758023,1.8993224654498686
Burkholderia,2.1012594931816846,1.9004248222843083
Burkholderia,2.105671257887567,1.901527179118748
Burkholderia,2.1100830225934493,1.9026295359531877
Burkholderia,2.1144947872993316,1.9037318927876274
Burkholderia,2.118906552005214,1.9048342496220672
Burkholderia,2.1233183167110963,1.9059366064565066
Burkholderia,2.1277300814169786,1.9070389632909464
Burkholderia,2.132141846122861,1.908141320125386
Burkholderia,2.1365536108287433,1.9092436769598258
Burkholderia,2.140965375534626,1.9103460337942655
Burkholderia,2.145377140240508,1.9114483906287052
Burkholderia,2.1497889049463907,1.912550747463145
Burkholderia,2.154200669652273,1.9136531042975846
Burkholderia,2.1586124343581554,1.9147554611320243
Burkholderia,2.1630241990640378,1.9158578179664638
Burkholderia,2.16743596376992,1.9169601748009035
Burkholderia,2.1718477284758024,1.9180625316353432
Burkholderia,2.1762594931816848,1.919164888469783
Burkholderia,2.180671257887567,1.9202672453042227
Burkholderia,2.1850830225934494,1.9213696021386624
Burkholderia,2.189494787299332,1.922471958973102
Burkholderia,2.193906552005214,1.9235743158075416
Burkholderia,2.1983183167110965,1.9246766726419813
Burkholderia,2.202730081416979,1.925779029476421
Burkholderia,2.207141846122861,1.9268813863108607
Burkholderia,2.2115536108287435,1.9279837431453004
Burkholderia,2.215965375534626,1.9290860999797401
Burkholderia,2.220377140240508,1.9301884568141798
Burkholderia,2.2247889049463905,1.9312908136486193
Burkholderia,2.229200669652273,1.932393170483059
Burkholderia,2.233612434358155,1.9334955273174987
Burkholderia,2.2380241990640375,1.9345978841519385
Burkholderia,2.24243596376992,1.9357002409863782
Burkholderia,2.246847728475802,1.9368025978208179
Burkholderia,2.2512594931816845,1.9379049546552574
Burkholderia,2.255671257887567,1.939007311489697
Burkholderia,2.260083022593449,1.9401096683241368
Burkholderia,2.2644947872993315,1.9412120251585765
Burkholderia,2.268906552005214,1.9423143819930162
Burkholderia,2.273318316711096,1.943416738827456
Burkholderia,2.2777300814169785,1.9445190956618956
Burkholderia,2.282141846122861,1.9456214524963351
Burkholderia,2.2865536108287436,1.946723809330775
Burkholderia,2.2909653755346255,1.9478261661652145
Burkholderia,2.2953771402405083,1.9489285229996542
Burkholderia,2.29978890494639,1.950030879834094
Burkholderia,2.304200669652273,1.9511332366685337
Burkholderia,2.3086124343581553,1.9522355935029734
Burkholderia,2.3130241990640377,1.953337950337413
Burkholderia,2.31743596376992,1.9544403071718528
Burkholderia,2.3218477284758023,1.9555426640062925
Burkholderia,2.3262594931816847,1.956645020840732
Burkholderia,2.330671257887567,1.9577473776751717
Burkholderia,2.3350830225934494,1.9588497345096114
Burkholderia,2.3394947872993317,1.9599520913440511
Burkholderia,2.343906552005214,1.9610544481784908
Burkholderia,2.3483183167110964,1.9621568050129305
Burkholderia,2.3527300814169787,1.96325916184737
Burkholderia,2.357141846122861,1.9643615186818097
Burkholderia,2.3615536108287434,1.9654638755162495
Burkholderia,2.3659653755346257,1.9665662323506892
Buttiauxella,1.8310788252878785,1.8346770414813354
Buttiauxella,1.8354905899937608,1.835760619676088
Buttiauxella,1.8399023546996431,1.8368441978708407
Buttiauxella,1.8443141194055255,1.8379277760655934
Buttiauxella,1.8487258841114078,1.8390113542603461
Buttiauxella,1.8531376488172902,1.8400949324550988
Buttiauxella,1.8575494135231725,1.8411785106498515
Buttiauxella,1.8619611782290548,1.842262088844604
Buttiauxella,1.8663729429349372,1.8433456670393569
Buttiauxella,1.8707847076408197,1.8444292452341096
Buttiauxella,1.875196472346702,1.8455128234288622
Buttiauxella,1.8796082370525844,1.846596401623615
Buttiauxella,1.8840200017584667,1.8476799798183676
Buttiauxella,1.888431766464349,1.8487635580131203
Buttiauxella,1.8928435311702314,1.849847136207873
Buttiauxella,1.8972552958761137,1.8509307144026257
Buttiauxella,1.901667060581996,1.8520142925973784
Buttiauxella,1.9060788252878784,1.853097870792131
Buttiauxella,1.9104905899937608,1.8541814489868838
Buttiauxella,1.914902354699643,1.8552650271816364
Buttiauxella,1.9193141194055254,1.8563486053763891
Buttiauxella,1.9237258841114078,1.8574321835711418
Buttiauxella,1.92813764881729,1.8585157617658945
Buttiauxella,1.9325494135231724,1.859599339960647
Buttiauxella,1.9369611782290548,1.8606829181553999
Buttiauxella,1.9413729429349371,1.8617664963501523
Buttiauxella,1.9457847076408195,1.8628500745449053
Buttiauxella,1.950196472346702,1.863933652739658
Buttiauxella,1.9546082370525844,1.8650172309344106
Buttiauxella,1.9590200017584667,1.8661008091291633
Buttiauxella,1.963431766464349,1.867184387323916
Buttiauxella,1.9678435311702314,1.8682679655186687
Buttiauxella,1.9722552958761137,1.8693515437134214
Buttiauxella,1.976667060581996,1.870435121908174
Buttiauxella,1.9810788252878784,1.8715187001029268
Buttiauxella,1.9854905899937607,1.8726022782976794
Buttiauxella,1.989902354699643,1.8736858564924321
Buttiauxella,1.9943141194055254,1.8747694346871848
Buttiauxella,1.9987258841114077,1.8758530128819375
Buttiauxella,2.0031376488172903,1.8769365910766902
Buttiauxella,2.0075494135231726,1.8780201692714429
Buttiauxella,2.011961178229055,1.8791037474661956
Buttiauxella,2.0163729429349373,1.8801873256609483
Buttiauxella,2.0207847076408196,1.881270903855701
Buttiauxella,2.025196472346702,1.8823544820504536
Buttiauxella,2.0296082370525843,1.8834380602452063
Buttiauxella,2.0340200017584666,1.884521638439959
Buttiauxella,2.038431766464349,1.8856052166347117
Buttiauxella,2.0428435311702313,1.8866887948294644
Buttiauxella,2.0472552958761137,1.887772373024217
Buttiauxella,2.051667060581996,1.8888559512189698
Buttiauxella,2.0560788252878783,1.8899395294137225
Buttiauxella,2.0604905899937607,1.8910231076084751
Buttiauxella,2.064902354699643,1.8921066858032278
Buttiauxella,2.0693141194055253,1.8931902639979805
Buttiauxella,2.0737258841114077,1.8942738421927332
Buttiauxella,2.07813764881729,1.895357420387486
Buttiauxella,2.0825494135231724,1.8964409985822386
Buttiauxella,2.0869611782290547,1.8975245767769913
Buttiauxella,2.091372942934937,1.8986081549717437
Buttiauxella,2.0957847076408194,1.8996917331664964
Buttiauxella,2.1001964723467017,1.900775311361249
Buttiauxella,2.104608237052584,1.9018588895560018
Buttiauxella,2.1090200017584664,1.9029424677507545
Buttiauxella,2.1134317664643487,1.9040260459455072
Buttiauxella,2.117843531170231,1.9051096241402599
Buttiauxella,2.1222552958761134,1.9061932023350125
Buttiauxella,2.1266670605819957,1.9072767805297652
Buttiauxella,2.1310788252878785,1.9083603587245181
Buttiauxella,2.1354905899937604,1.9094439369192706
Buttiauxella,2.139902354699643,1.9105275151140235
Buttiauxella,2.1443141194055255,1.9116110933087762
Buttiauxella,2.148725884111408,1.912694671503529
Buttiauxella,2.15313764881729,1.9137782496982816
Buttiauxella,2.1575494135231725,1.9148618278930343
Buttiauxella,2.161961178229055,1.915945406087787
Buttiauxella,2.166372942934937,1.9170289842825396
Buttiauxella,2.1707847076408195,1.9181125624772923
Buttiauxella,2.175196472346702,1.919196140672045
Buttiauxella,2.179608237052584,1.9202797188667977
Buttiauxella,2.1840200017584666,1.9213632970615504
Buttiauxella,2.188431766464349,1.922446875256303
Buttiauxella,2.1928435311702312,1.9235304534510558
Buttiauxella,2.1972552958761136,1.9246140316458085
Buttiauxella,2.201667060581996,1.9256976098405612
Buttiauxella,2.2060788252878782,1.9267811880353138
Buttiauxella,2.2104905899937606,1.9278647662300665
Buttiauxella,2.214902354699643,1.9289483444248192
Buttiauxella,2.2193141194055253,1.930031922619572
Buttiauxella,2.2237258841114076,1.9311155008143246
Buttiauxella,2.22813764881729,1.9321990790090773
Buttiauxella,2.2325494135231723,1.93328265720383
Buttiauxella,2.2369611782290546,1.9343662353985827
Buttiauxella,2.241372942934937,1.9354498135933351
Buttiauxella,2.2457847076408193,1.9365333917880878
Buttiauxella,2.2501964723467016,1.9376169699828405
Buttiauxella,2.254608237052584,1.9387005481775932
Buttiauxella,2.2590200017584663,1.9397841263723459
Buttiauxella,2.2634317664643486,1.9408677045670986
Buttiauxella,2.267843531170231,1.9419512827618512
Buttiauxella,2.2722552958761133,1.943034860956604
Buttiauxella,2.276667060581996,1.9441184391513568
Buttiauxella,2.281078825287878,1.9452020173461093
Buttiauxella,2.2854905899937608,1.9462855955408622
Buttiauxella,2.2899023546996427,1.9473691737356147
Buttiauxella,2.2943141194055254,1.9484527519303676
Buttiauxella,2.2987258841114078,1.9495363301251203
Buttiauxella,2.30313764881729,1.950619908319873
Buttiauxella,2.3075494135231724,1.9517034865146257
Buttiauxella,2.311961178229055,1.9527870647093784
Buttiauxella,2.316372942934937,1.953870642904131
Buttiauxella,2.3207847076408195,1.9549542210988837
Buttiauxella,2.325196472346702,1.9560377992936364
Buttiauxella,2.329608237052584,1.957121377488389
Buttiauxella,2.3340200017584665,1.9582049556831418
Buttiauxella,2.338431766464349,1.9592885338778945
Buttiauxella,2.342843531170231,1.9603721120726472
Buttiauxella,2.3472552958761135,1.9614556902673999
Buttiauxella,2.351667060581996,1.9625392684621525
Buttiauxella,2.356078825287878,1.9636228466569052
Chromobacterium,2.038826674658663,1.8883477059906624
Chromobacterium,2.0432384393645453,1.8893746587714664
Chromobacterium,2.0476502040704276,1.8904016115522706
Chromobacterium,2.05206196877631,1.8914285643330746
Chromobacterium,2.0564737334821923,1.8924555171138788
Chromobacterium,2.0608854981880746,1.8934824698946828
Chromobacterium,2.065297262893957,1.894509422675487
Chromobacterium,2.0697090275998393,1.8955363754562913
Chromobacterium,2.0741207923057217,1.8965633282370953
Chromobacterium,2.078532557011604,1.8975902810178995
Chromobacterium,2.0829443217174863,1.8986172337987035
Chromobacterium,2.0873560864233687,1.8996441865795077
Chromobacterium,2.091767851129251,1.9006711393603117
Chromobacterium,2.0961796158351333,1.901698092141116
Chromobacterium,2.1005913805410157,1.90272504492192
Chromobacterium,2.105003145246898,1.9037519977027242
Chromobacterium,2.1094149099527804,1.9047789504835284
Chromobacterium,2.1138266746586627,1.9058059032643324
Chromobacterium,2.118238439364545,1.9068328560451366
Chromobacterium,2.1226502040704274,1.9078598088259406
Chromobacterium,2.12706196877631,1.9088867616067449
Chromobacterium,2.1314737334821925,1.909913714387549
Chromobacterium,2.135885498188075,1.910940667168353
Chromobacterium,2.140297262893957,1.9119676199491573
Chromobacterium,2.1447090275998395,1.9129945727299613
Chromobacterium,2.149120792305722,1.9140215255107655
Chromobacterium,2.153532557011604,1.9150484782915698
Chromobacterium,2.1579443217174865,1.9160754310723738
Chromobacterium,2.162356086423369,1.917102383853178
Chromobacterium,2.166767851129251,1.918129336633982
Chromobacterium,2.1711796158351335,1.9191562894147862
Chromobacterium,2.175591380541016,1.9201832421955902
Chromobacterium,2.180003145246898,1.9212101949763944
Chromobacterium,2.1844149099527805,1.9222371477571984
Chromobacterium,2.188826674658663,1.9232641005380027
Chromobacterium,2.193238439364545,1.924291053318807
Chromobacterium,2.1976502040704275,1.925318006099611
Chromobacterium,2.20206196877631,1.9263449588804151
Chromobacterium,2.2064737334821922,1.9273719116612191
Chromobacterium,2.2108854981880746,1.9283988644420234
Chromobacterium,2.215297262893957,1.9294258172228274
Chromobacterium,2.2197090275998392,1.9304527700036316
Chromobacterium,2.2241207923057216,1.9314797227844358
Chromobacterium,2.228532557011604,1.9325066755652398
Chromobacterium,2.2329443217174862,1.933533628346044
Chromobacterium,2.2373560864233686,1.934560581126848
Chromobacterium,2.241767851129251,1.9355875339076523
Chromobacterium,2.2461796158351333,1.9366144866884563
Chromobacterium,2.2505913805410156,1.9376414394692605
Chromobacterium,2.255003145246898,1.9386683922500645
Chromobacterium,2.2594149099527803,1.9396953450308687
Chromobacterium,2.2638266746586626,1.940722297811673
Chromobacterium,2.268238439364545,1.941749250592477
Chromobacterium,2.2726502040704273,1.9427762033732812
Chromobacterium,2.2770619687763096,1.9438031561540852
Chromobacterium,2.281473733482192,1.9448301089348894
Chromobacterium,2.2858854981880743,1.9458570617156934
Chromobacterium,2.290297262893957,1.9468840144964976
Chromobacterium,2.294709027599839,1.9479109672773016
Chromobacterium,2.2991207923057217,1.9489379200581058
Chromobacterium,2.3035325570116036,1.94996487283891
Chromobacterium,2.3079443217174864,1.9509918256197143
Chromobacterium,2.3123560864233688,1.9520187784005183
Chromobacterium,2.316767851129251,1.9530457311813225
Chromobacterium,2.3211796158351334,1.9540726839621265
Chromobacterium,2.3255913805410158,1.9550996367429307
Chromobacterium,2.330003145246898,1.9561265895237347
Chromobacterium,2.3344149099527804,1.957153542304539
Chromobacterium,2.338826674658663,1.958180495085343
Chromobacterium,2.343238439364545,1.9592074478661472
Chromobacterium,2.3476502040704275,1.9602344006469514
Chromobacterium,2.35206196877631,1.9612613534277554
Chromobacterium,2.356473733482192,1.9622883062085597
Chromobacterium,2.3608854981880745,1.9633152589893637
Chromobacterium,2.365297262893957,1.9643422117701679
Chromobacterium,2.369709027599839,1.9653691645509719
Chromobacterium,2.3741207923057215,1.966396117331776
Chromobacterium,2.378532557011604,1.9674230701125803
Chromobacterium,2.382944321717486,1.9684500228933843
Chromobacterium,2.3873560864233685,1.9694769756741886
Chromobacterium,2.391767851129251,1.9705039284549926
Chromobacterium,2.396179615835133,1.9715308812357968
Chromobacterium,2.4005913805410155,1.9725578340166008
Chromobacterium,2.405003145246898,1.973584786797405
Chromobacterium,2.40941490995278,1.974611739578209
Chromobacterium,2.4138266746586625,1.9756386923590132
Chromobacterium,2.418238439364545,1.9766656451398175
Chromobacterium,2.422650204070427,1.9776925979206215
Chromobacterium,2.4270619687763095,1.9787195507014257
Chromobacterium,2.431473733482192,1.9797465034822297
Chromobacterium,2.435885498188074,1.980773456263034
Chromobacterium,2.4402972628939565,1.981800409043838
Chromobacterium,2.444709027599839,1.9828273618246421
Chromobacterium,2.449120792305721,1.9838543146054461
Chromobacterium,2.4535325570116036,1.9848812673862504
Chromobacterium,2.457944321717486,1.9859082201670546
Chromobacterium,2.4623560864233687,1.9869351729478588
Chromobacterium,2.4667678511292506,1.9879621257286628
Chromobacterium,2.4711796158351333,1.988989078509467
Chromobacterium,2.4755913805410152,1.990016031290271
Chromobacterium,2.480003145246898,1.9910429840710753
Chromobacterium,2.4844149099527804,1.9920699368518793
Chromobacterium,2.4888266746586627,1.9930968896326835
Chromobacterium,2.493238439364545,1.9941238424134875
Chromobacterium,2.4976502040704274,1.9951507951942917
Chromobacterium,2.5020619687763097,1.996177747975096
Chromobacterium,2.506473733482192,1.9972047007559
Chromobacterium,2.5108854981880744,1.9982316535367042
Chromobacterium,2.5152972628939567,1.9992586063175082
Chromobacterium,2.519709027599839,2.0002855590983124
Chromobacterium,2.5241207923057214,2.0013125118791164
Chromobacterium,2.5285325570116037,2.0023394646599204
Chromobacterium,2.532944321717486,2.003366417440725
Chromobacterium,2.5373560864233684,2.004393370221529
Chromobacterium,2.5417678511292507,2.005420323002333
Chromobacterium,2.546179615835133,2.0064472757831373
Chromobacterium,2.5505913805410154,2.0074742285639413
Chromobacterium,2.5550031452468978,2.0085011813447453
Chromobacterium,2.55941490995278,2.0095281341255493
Chromobacterium,2.5638266746586624,2.0105550869063538
Chryseobacterium,1.5829361488637077,1.7287006382218588
Chryseobacterium,1.5855055044983921,1.729506468933642
Chryseobacterium,1.5880748601330767,1.7303122996454252
Chryseobacterium,1.5906442157677612,1.7311181303572083
Chryseobacterium,1.5932135714024458,1.7319239610689914
Chryseobacterium,1.5957829270371302,1.7327297917807747
Chryseobacterium,1.5983522826718148,1.7335356224925578
Chryseobacterium,1.6009216383064993,1.7343414532043409
Chryseobacterium,1.6034909939411839,1.7351472839161242
Chryseobacterium,1.6060603495758683,1.7359531146279072
Chryseobacterium,1.608629705210553,1.7367589453396906
Chryseobacterium,1.6111990608452373,1.7375647760514736
Chryseobacterium,1.613768416479922,1.7383706067632567
Chryseobacterium,1.6163377721146064,1.7391764374750398
Chryseobacterium,1.618907127749291,1.7399822681868231
Chryseobacterium,1.6214764833839754,1.7407880988986062
Chryseobacterium,1.62404583901866,1.7415939296103895
Chryseobacterium,1.6266151946533445,1.7423997603221726
Chryseobacterium,1.629184550288029,1.7432055910339557
Chryseobacterium,1.6317539059227135,1.7440114217457388
Chryseobacterium,1.6343232615573982,1.744817252457522
Chryseobacterium,1.6368926171920826,1.7456230831693051
Chryseobacterium,1.6394619728267672,1.7464289138810885
Chryseobacterium,1.6420313284614516,1.7472347445928715
Chryseobacterium,1.6446006840961362,1.7480405753046546
Chryseobacterium,1.6471700397308207,1.7488464060164377
Chryseobacterium,1.649739395365505,1.749652236728221
Chryseobacterium,1.6523087510001897,1.750458067440004
Chryseobacterium,1.6548781066348741,1.7512638981517872
Chryseobacterium,1.6574474622695587,1.7520697288635705
Chryseobacterium,1.6600168179042432,1.7528755595753536
Chryseobacterium,1.6625861735389278,1.7536813902871369
Chryseobacterium,1.6651555291736122,1.75448722099892
Chryseobacterium,1.6677248848082968,1.755293051710703
Chryseobacterium,1.6702942404429812,1.7560988824224864
Chryseobacterium,1.6728635960776659,1.7569047131342694
Chryseobacterium,1.6754329517123503,1.7577105438460525
Chryseobacterium,1.678002307347035,1.7585163745578358
Chryseobacterium,1.6805716629817193,1.759322205269619
Chryseobacterium,1.683141018616404,1.760128035981402
Chryseobacterium,1.6857103742510884,1.7609338666931853
Chryseobacterium,1.688279729885773,1.7617396974049684
Chryseobacterium,1.6908490855204574,1.7625455281167515
Chryseobacterium,1.693418441155142,1.7633513588285348
Chryseobacterium,1.6959877967898265,1.7641571895403179
Chryseobacterium,1.698557152424511,1.7649630202521012
Chryseobacterium,1.7011265080591955,1.7657688509638843
Chryseobacterium,1.7036958636938802,1.7665746816756673
Chryseobacterium,1.7062652193285646,1.7673805123874504
Chryseobacterium,1.708834574963249,1.7681863430992337
Chryseobacterium,1.7114039305979336,1.7689921738110168
Chryseobacterium,1.713973286232618,1.7697980045228
Chryseobacterium,1.7165426418673027,1.7706038352345832
Chryseobacterium,1.719111997501987,1.7714096659463663
Chryseobacterium,1.7216813531366717,1.7722154966581494
Chryseobacterium,1.7242507087713561,1.7730213273699327
Chryseobacterium,1.7268200644060407,1.7738271580817158
Chryseobacterium,1.7293894200407252,1.7746329887934988
Chryseobacterium,1.7319587756754098,1.7754388195052822
Chryseobacterium,1.7345281313100942,1.7762446502170652
Chryseobacterium,1.7370974869447788,1.7770504809288485
Chryseobacterium,1.7396668425794632,1.7778563116406316
Chryseobacterium,1.7422361982141479,1.7786621423524147
Chryseobacterium,1.7448055538488323,1.779467973064198
Chryseobacterium,1.747374909483517,1.780273803775981
Chryseobacterium,1.7499442651182013,1.7810796344877642
Chryseobacterium,1.752513620752886,1.7818854651995475
Chryseobacterium,1.7550829763875704,1.7826912959113306
Chryseobacterium,1.7576523320222548,1.7834971266231137
Chryseobacterium,1.7602216876569394,1.784302957334897
Chryseobacterium,1.762791043291624,1.78510878804668
Chryseobacterium,1.7653603989263085,1.7859146187584631
Chryseobacterium,1.7679297545609929,1.7867204494702462
Chryseobacterium,1.7704991101956775,1.7875262801820295
Chryseobacterium,1.773068465830362,1.7883321108938126
Chryseobacterium,1.7756378214650466,1.789137941605596
Chryseobacterium,1.778207177099731,1.789943772317379
Chryseobacterium,1.7807765327344156,1.790749603029162
Chryseobacterium,1.7833458883691,1.7915554337409452
Chryseobacterium,1.7859152440037847,1.7923612644527285
Chryseobacterium,1.788484599638469,1.7931670951645116
Chryseobacterium,1.7910539552731537,1.7939729258762949
Chryseobacterium,1.793623310907838,1.794778756588078
Chryseobacterium,1.7961926665425227,1.795584587299861
Chryseobacterium,1.7987620221772072,1.7963904180116443
Chryseobacterium,1.8013313778118918,1.7971962487234274
Chryseobacterium,1.8039007334465762,1.7980020794352105
Chryseobacterium,1.8064700890812608,1.7988079101469938
Chryseobacterium,1.8090394447159452,1.799613740858777
Chryseobacterium,1.8116088003506299,1.80041957157056
Chryseobacterium,1.8141781559853143,1.8012254022823433
Chryseobacterium,1.8167475116199987,1.8020312329941264
Chryseobacterium,1.8193168672546833,1.8028370637059095
Chryseobacterium,1.821886222889368,1.8036428944176928
Chryseobacterium,1.8244555785240524,1.8044487251294759
Chryseobacterium,1.8270249341587368,1.805254555841259
Chryseobacterium,1.8295942897934214,1.8060603865530422
Chryseobacterium,1.8321636454281058,1.8068662172648253
Chryseobacterium,1.8347330010627905,1.8076720479766086
Chryseobacterium,1.8373023566974749,1.8084778786883917
Chryseobacterium,1.8398717123321595,1.8092837094001748
Chryseobacterium,1.842441067966844,1.8100895401119579
Chryseobacterium,1.8450104236015286,1.8108953708237412
Chryseobacterium,1.847579779236213,1.8117012015355243
Chryseobacterium,1.8501491348708976,1.8125070322473076
Chryseobacterium,1.852718490505582,1.8133128629590907
Chryseobacterium,1.8552878461402666,1.8141186936708737
Chryseobacterium,1.857857201774951,1.8149245243826568
Chryseobacterium,1.8604265574096357,1.8157303550944401
Chryseobacterium,1.86299591304432,1.8165361858062232
Chryseobacterium,1.8655652686790047,1.8173420165180065
Chryseobacterium,1.8681346243136892,1.8181478472297896
Chryseobacterium,1.8707039799483738,1.8189536779415727
Chryseobacterium,1.8732733355830582,1.819759508653356
Chryseobacterium,1.8758426912177426,1.820565339365139
Chryseobacterium,1.8784120468524272,1.8213711700769222
Chryseobacterium,1.8809814024871119,1.8221770007887055
Chryseobacterium,1.8835507581217963,1.8229828315004886
Chryseobacterium,1.8861201137564807,1.8237886622122716
Chryseobacterium,1.8886894693911653,1.824594492924055
Flavobacterium_A,1.9569835125729962,1.8363806039189556
Flavobacterium_A,1.9613952772788785,1.8379118589531847
Flavobacterium_A,1.9658070419847609,1.839443113987414
Flavobacterium_A,1.9702188066906432,1.840974369021643
Flavobacterium_A,1.9746305713965255,1.8425056240558721
Flavobacterium_A,1.9790423361024079,1.8440368790901012
Flavobacterium_A,1.9834541008082902,1.8455681341243304
Flavobacterium_A,1.9878658655141725,1.8470993891585596
Flavobacterium_A,1.9922776302200549,1.8486306441927887
Flavobacterium_A,1.9966893949259372,1.850161899227018
Flavobacterium_A,2.0011011596318196,1.851693154261247
Flavobacterium_A,2.005512924337702,1.8532244092954762
Flavobacterium_A,2.0099246890435842,1.8547556643297052
Flavobacterium_A,2.0143364537494666,1.8562869193639344
Flavobacterium_A,2.018748218455349,1.8578181743981634
Flavobacterium_A,2.0231599831612312,1.8593494294323927
Flavobacterium_A,2.0275717478671136,1.8608806844666217
