ratio,n,min,q25,median,q75,max,fold_spread
ratio_FC_over_Ninoc,75,21.171258272776253,49.053494456007606,66.03476388601185,92.2799580357991,363.0907707708089,17.15017435868235
ratio_FC_over_measuredOD,75,0.20143950437317784,0.726888624768089,1.2575481141823817,2.3047863033158933,5.616692400644467,27.88277511961722
ratio_FC_over_statedOD,75,0.28201530612244896,2.8714285714285714,3.7431122448979592,5.67876275510204,10.07563775510204,35.72727272727273
ratio_measuredOD_over_Ninoc,75,5.6096761673267865,25.569056772627544,49.408862843441455,108.98203357852609,1080.4264326326743,192.600499637671
ratio_measuredOD_over_statedOD,75,0.8,1.73,2.8800000000000003,4.63,10.659999999999998,13.324999999999998
ratio_statedOD_over_Ninoc,75,3.6905764258728855,10.265872024626958,16.25673216680171,26.41661309883399,630.6591807421912,170.88365284104077
